Aurora,NP,B1
,B2,
and,CC,B0
,B0,
called,VBD,B0
,B1,
for,IN,B0
,B0,
the,DT,B0
,B0,
nation,NN,B0
,B0,
to,TO,B0
,B0,
come,VB,B0
,B0,
together,RB,B1
,B1,
as,IN,B0
,B0,
one,CD,B0
,B0,
American,JJ,B0
,B0,
family,NN,B2
,B2,
.,.,B0
,B0,
It,PP,B0
,B0,
s,VBZ,B0
,B0,
not,RB,B0
,B0,
the,DT,B0
,B0,
orangutans,NNS,B1
,B1,
that,WDT,B0
,B0,
should,MD,B0
,B0,
be,VB,B0
,B0,
leaving,VBG,B0
,B0,
this,DT,B0
,B0,
area,NN,B2
,B2,
",",",",B0
,B0,
it,PP,B0
,B0,
is,VBZ,B0
,B0,
the,DT,B0
,B0,
palm,NN,B0
,B0,
oil,NN,B0
,B0,
companies,NNS,B1
,B1,
who,WP,B0
,B0,
are,VBP,B0
,B0,
breaking,VBG,B0
,B0,
the,DT,B0
,B0,
law,NN,B2
,B2,
.,.,B0
,B0,
In,IN,B0
,B0,
many,JJ,B0
,B0,
ways,NNS,B1
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
results,NNS,B0
,B0,
of,IN,B0
,B0,
our,PP$,B0
,B0,
study,NN,B0
,B0,
support,VB,B0
,B0,
the,DT,B0
,B0,
idea,NN,B1
,B1,
that,IN,B0
,B0,
spirituality,NN,B0
,B0,
functions,NNS,B1
,B1,
as,IN,B0
,B0,
a,DT,B0
,B0,
personality,NN,B0
,B0,
trait,NN,B2
,B2,
",",",",B0
,B0,
Cohen,NP,B0
,B0,
said,VBD,B1
,B1,
in,IN,B0
,B0,
a,DT,B0
,B0,
university,NN,B0
,B0,
news,NN,B0
,B0,
release,NN,B2
,B2,
.,.,B0
,B0,
Barraged,VBN,B0
,B0,
with,IN,B0
,B0,
orders,NNS,B1
,B0,
from,IN,B0
,B0,
customers,NNS,B0
,B0,
in,IN,B0
,B0,
person,NN,B1
,B1,
",",",",B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
phone,NN,B1
,B1,
and,CC,B0
,B0,
online,JJ,B2
,B2,
",",",",B0
,B0,
Ross,NP,B0
,B0,
has,VBZ,B0
,B0,
called,VBN,B1
,B0,
in,IN,B0
,B0,
as,RB,B0
,B0,
much,JJ,B0
,B0,
extra,JJ,B0
,B0,
help,NN,B1
,B1,
as,RB,B0
,B0,
he,PP,B0
,B0,
can,MD,B0
,B0,
find,VB,B2
,B2,
.,.,B0
,B0,
But,CC,B0
,B0,
we,PP,B0
,B0,
ve,VBP,B0
,B0,
got,VBN,B0
,B0,
some,DT,B0
,B0,
work,NN,B0
,B0,
to,TO,B0
,B0,
do,VB,B0
,B0,
on,IN,B0
,B0,
resolving,VBG,B0
,B0,
tensions,NNS,B1
,B1,
over,IN,B0
,B0,
the,DT,B0
,B0,
issue,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
nonprofit,JJ,B0
,B0,
groups,NNS,B2
,B2,
",",",",B0
,B0,
Dempsey,NP,B0
,B0,
added,VBD,B1
,B2,
",",",",B0
,B2,
and,CC,B0
,B2,
so,RB,B0
,B2,
do,VBP,B0
,B2,
they,PP,B2
,B2,
.,.,B0
,B0,
Whether,IN,B0
,B0,
the,DT,B0
,B0,
shooting,NN,B1
,B0,
was,VBD,B0
,B0,
due,JJ,B0
,B0,
to,TO,B0
,B0,
negligence,NN,B2
,B2,
",",",",B0
,B0,
or,CC,B0
,B0,
complicity,NN,B2
,B2,
",",",",B0
,B0,
or,CC,B0
,B0,
a,DT,B0
,B0,
lack,NN,B0
,B0,
of,IN,B0
,B0,
training,NN,B2
,B2,
",",",",B0
,B0,
or,CC,B0
,B0,
a,DT,B0
,B0,
lack,NN,B0
,B0,
of,IN,B0
,B0,
trustworthiness,NN,B2
,B2,
",",",",B0
,B0,
these,DT,B0
,B0,
events,NNS,B1
,B0,
are,VBP,B0
,B0,
unacceptable,JJ,B2
,B2,
",",",",B0
,B0,
Calderon,NP,B0
,B0,
said,VBD,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
good,JJ,B0
,B0,
news,NN,B1
,B1,
is,VBZ,B0
,B0,
that,IN,B0
,B0,
there,EX,B0
,B0,
are,VBP,B0
,B0,
treatments,NNS,B1
,B1,
for,IN,B0
,B0,
anxiety,NN,B1
,B1,
and,CC,B0
,B0,
depression,NN,B2
,B2,
as,RB,B0
,B0,
well,RB,B0
,B0,
as,IN,B0
,B0,
ways,NNS,B1
,B1,
to,TO,B0
,B0,
alleviate,VB,B0
,B0,
symptoms,NNS,B1
,B0,
of,IN,B0
,B0,
menopause,NN,B2
,B2,
.,.,B0
,B0,
Since,IN,B0
,B0,
its,PP$,B0
,B0,
debut,NN,B0
,B1,
as,IN,B0
,B0,
a,DT,B0
,B0,
public,JJ,B0
,B0,
company,NN,B0
,B1,
in,IN,B0
,B0,
June,NP,B2
,B2,
",",",",B0
,B0,
Pandora,NP,B0
,B0,
has,VBZ,B0
,B0,
been,VBN,B0
,B0,
under,IN,B0
,B0,
pressure,NN,B1
,B0,
to,TO,B0
,B0,
boost,VB,B2
,B0,
the,DT,B0
,B0,
revenue,NN,B0
,B0,
it,PP,B0
,B0,
gets,VBZ,B0
,B0,
from,IN,B0
,B0,
ads,NNS,B2
,B2,
.,.,B0
,B0,
If,IN,B0
,B0,
you,PP,B0
,B0,
re,VBP,B0
,B0,
going,VBG,B0
,B0,
to,TO,B0
,B0,
all,PDT,B0
,B0,
that,DT,B0
,B0,
trouble,NN,B1
,B0,
to,TO,B0
,B0,
get,VB,B0
,B0,
an,DT,B0
,B0,
outfit,NN,B0
,B0,
that,WDT,B0
,B0,
suits,VBZ,B0
,B0,
you,PP,B2
,B2,
",",",",B0
,B2,
then,RB,B0
,B2,
you,PP,B0
,B0,
should,MD,B0
,B0,
keep,VB,B0
,B0,
on,IN,B0
,B0,
wearing,VBG,B0
,B0,
it,PP,B1
,B1,
",",",",B0
,B0,
she,PP,B0
,B0,
said,VBD,B2
,B2,
.,.,B0
,B0,
His,PP$,B0
,B0,
father,NN,B1
,B2,
",",",",B0
,B0,
a,DT,B0
,B0,
policeman,NN,B1
,B2,
",",",",B0
,B0,
was,VBD,B0
,B0,
compelled,VBN,B0
,B0,
to,TO,B0
,B0,
move,VB,B1
,B0,
from,IN,B0
,B0,
town,NN,B0
,B0,
to,TO,B0
,B0,
town,NN,B1
,B1,
when,WRB,B0
,B0,
his,PP$,B0
,B0,
own,JJ,B0
,B0,
devout,JJ,B0
,B0,
Catholicism,NN,B0
,B1,
put,VBD,B0
,B0,
him,PP,B0
,B0,
at,IN,B0
,B0,
odds,NNS,B1
,B1,
with,IN,B0
,B0,
Nazi,JJ,B0
,B0,
officials,NNS,B2
,B2,
.,.,B0
,B0,
Or,CC,B0
,B0,
perhaps,RB,B0
,B0,
there,EX,B0
,B0,
would,MD,B0
,B0,
be,VB,B0
,B0,
no,DT,B0
,B0,
federal,JJ,B0
,B0,
aid,NN,B2
,B2,
",",",",B0
,B2,
and,CC,B0
,B2,
every,DT,B0
,B2,
state,NN,B1
,B2,
would,MD,B0
,B0,
bear,VB,B0
,B0,
the,DT,B0
,B0,
burden,NN,B0
,B0,
of,IN,B0
,B0,
billions,NNS,B0
,B0,
of,IN,B0
,B0,
dollars,NNS,B0
,B0,
in,IN,B0
,B0,
damages,NNS,B2
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
Op,NP,B0
,B0,
Ed,NP,B0
,B0,
said,VBD,B2
,B2,
.,.,B0
,B0,
What,WP,B0
,B0,
s,VBZ,B0
,B0,
disappointing,JJ,B0
,B0,
in,IN,B0
,B0,
this,DT,B0
,B0,
case,NN,B1
,B1,
is,VBZ,B0
,B0,
that,IN,B0
,B0,
the,DT,B0
,B0,
owner,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
Exxon,NP,B0
,B0,
station,NN,B0
,B1,
has,VBZ,B0
,B0,
been,VBN,B0
,B0,
talked,VBN,B0
,B1,
to,TO,B0
,B0,
before,IN,B1
,B0,
about,IN,B0
,B0,
his,PP$,B0
,B0,
lack,NN,B0
,B0,
of,IN,B0
,B0,
cameras,NNS,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
man,NN,B0
,B0,
also,RB,B0
,B0,
tried,VBD,B0
,B0,
to,TO,B0
,B0,
open,VB,B0
,B0,
their,PP$,B0
,B0,
back,JJ,B0
,B0,
door,NN,B1
,B1,
which,WDT,B0
,B0,
was,VBD,B0
,B0,
occupied,VBN,B1
,B0,
by,IN,B0
,B0,
their,PP$,B0
,B0,
sons,NNS,B2
,B2,
",",",",B0
,B0,
a,DT,B0
,B0,
newborn,NN,B2
,B1,
and,CC,B0
,B0,
two,CD,B0
,B0,
year,NN,B0
,B0,
old,JJ,B2
,B2,
",",",",B0
,B0,
who,WP,B0
,B0,
were,VBD,B0
,B0,
sleeping,VBG,B2
,B2,
.,.,B0
,B0,
Weighed,VBN,B0
,B0,
down,RP,B0
,B0,
by,IN,B0
,B0,
austerity,NN,B1
,B2,
",",",",B0
,B0,
the,DT,B0
,B0,
country,NN,B0
,B0,
is,VBZ,B0
,B0,
mired,VBN,B1
,B1,
in,IN,B0
,B0,
a,DT,B0
,B0,
deep,JJ,B0
,B0,
recession,NN,B1
,B1,
heading,VBG,B0
,B0,
into,IN,B0
,B0,
its,PP$,B0
,B0,
sixth,JJ,B0
,B0,
year,NN,B2
,B1,
with,IN,B0
,B0,
more,JJR,B0
,B0,
than,IN,B0
,B0,
a,DT,B0
,B0,
quarter,NN,B0
,B0,
of,IN,B0
,B0,
Greeks,NNS,B0
,B0,
unemployed,JJ,B2
,B2,
.,.,B0
,B0,
There,EX,B0
,B0,
are,VBP,B0
,B0,
reports,NNS,B1
,B0,
that,IN,B0
,B0,
the,DT,B0
,B0,
Manhattan,NP,B0
,B0,
nanny,NN,B0
,B0,
stabbing,VBG,B0
,B0,
suspect,NN,B1
,B0,
had,VBD,B0
,B0,
been,VBN,B0
,B0,
struggling,VBG,B0
,B0,
emotionally,RB,B1
,B1,
and,CC,B0
,B0,
financially,RB,B0
,B0,
during,IN,B0
,B0,
the,DT,B0
,B0,
month,NN,B0
,B0,
prior,RB,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
tragedy,NN,B2
,B2,
.,.,B0
,B0,
Police,NNS,B0
,B0,
believe,VBP,B0
,B0,
the,DT,B0
,B0,
works,NNS,B1
,B0,
were,VBD,B0
,B0,
brought,VBN,B0
,B0,
to,TO,B0
,B0,
a,DT,B0
,B0,
home,NN,B1
,B0,
in,IN,B0
,B0,
Rotterdam,NP,B1
,B0,
where,WRB,B0
,B0,
the,DT,B0
,B0,
woman,NN,B0
,B0,
was,VBD,B0
,B0,
staying,VBG,B2
,B0,
and,CC,B0
,B0,
removed,VBN,B0
,B0,
from,IN,B0
,B0,
their,PP$,B0
,B0,
frames,NNS,B1
,B0,
shortly,RB,B0
,B0,
after,IN,B0
,B0,
the,DT,B0
,B0,
theft,NN,B2
,B2,
.,.,B0
,B0,
We,PP,B0
,B0,
want,VBP,B1
,B0,
someone,NN,B0
,B0,
that,WDT,B0
,B0,
oozes,VBZ,B0
,B0,
with,IN,B0
,B0,
integrity,NN,B2
,B2,
",",",",B0
,B0,
someone,NN,B0
,B0,
who,WP,B0
,B0,
genuinely,RB,B0
,B0,
cares,VBZ,B0
,B0,
about,IN,B0
,B0,
the,DT,B0
,B0,
students,NNS,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
we,PP,B0
,B0,
want,VBP,B0
,B0,
someone,NN,B0
,B0,
who,WP,B0
,B0,
is,VBZ,B0
,B0,
going,VBG,B0
,B0,
to,TO,B0
,B0,
win,VB,B2
,B2,
",",",",B0
,B0,
Bates,NP,B0
,B0,
said,VBD,B2
,B2,
.,.,B0
,B0,
Nearly,RB,B0
,B0,
half,NN,B0
,B0,
of,IN,B0
,B0,
those,DT,B0
,B0,
savings,NNS,B1
,B1,
would,MD,B0
,B0,
be,VB,B0
,B0,
in,IN,B0
,B0,
the,DT,B0
,B0,
United,NP,B0
,B0,
States,NP,B2
,B2,
",",",",B0
,B0,
where,WRB,B0
,B0,
there,EX,B0
,B0,
are,VBP,B0
,B0,
more,JJR,B0
,B0,
than,IN,B0
,B0,
half,PDT,B0
,B0,
a,DT,B0
,B0,
million,CD,B0
,B0,
preterm,NN,B0
,B0,
babies,NNS,B1
,B1,
delivered,VBD,B0
,B0,
every,DT,B0
,B0,
year,NN,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
said,VBD,B0
,B0,
there,EX,B0
,B0,
are,VBP,B0
,B0,
worries,NNS,B1
,B1,
the,DT,B0
,B0,
African,NP,B0
,B0,
Union,NP,B1
,B1,
",",",",B0
,B0,
which,WDT,B0
,B0,
abhors,VBZ,B0
,B0,
the,DT,B0
,B0,
overthrow,NN,B1
,B0,
of,IN,B0
,B0,
constitutionally,RB,B0
,B0,
elected,VBN,B0
,B0,
governments,NNS,B2
,B2,
",",",",B0
,B0,
is,VBZ,B0
,B0,
not,RB,B0
,B0,
fully,RB,B0
,B0,
implementing,VBG,B0
,B0,
its,PP$,B0
,B0,
role,NN,B2
,B2,
.,.,B0
,B0,
He,PP,B0
,B0,
was,VBD,B0
,B0,
arrested,VBN,B1
,B0,
and,CC,B0
,B0,
taken,VBN,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
Midtown,NP,B0
,B0,
North,NP,B0
,B0,
station,NN,B0
,B0,
house,NN,B2
,B1,
where,WRB,B0
,B0,
he,PP,B0
,B0,
was,VBD,B0
,B0,
charged,VBN,B1
,B0,
with,IN,B0
,B0,
reckless,JJ,B0
,B0,
endangerment,NN,B1
,B1,
and,CC,B0
,B0,
endangering,VBG,B0
,B0,
the,DT,B0
,B0,
welfare,NN,B1
,B1,
of,IN,B0
,B0,
a,DT,B0
,B0,
child,NN,B2
,B2,
.,.,B0
,B0,
Calhoun,NP,B0
,B0,
received,VBD,B1
,B0,
a,DT,B0
,B0,
standing,NN,B0
,B0,
ovation,NN,B1
,B1,
when,WRB,B0
,B0,
he,PP,B0
,B0,
walked,VBD,B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
floor,NN,B2
,B1,
and,CC,B0
,B0,
another,DT,B0
,B0,
rousing,JJ,B0
,B0,
ovation,NN,B2
,B1,
as,IN,B0
,B0,
he,PP,B0
,B0,
was,VBD,B0
,B0,
introduced,VBN,B2
,B1,
to,TO,B0
,B0,
the,DT,B0
,B0,
crowd,NN,B2
,B2,
.,.,B0
,B0,
When,WRB,B0
,B0,
the,DT,B0
,B0,
companies,NNS,B1
,B1,
do,VBP,B0
,B0,
not,RB,B0
,B0,
have,VB,B0
,B0,
exclusive,JJ,B0
,B0,
rights,NNS,B2
,B1,
to,TO,B0
,B0,
the,DT,B0
,B0,
Budweiser,NP,B0
,B0,
brand,NN,B1
,B1,
in,IN,B0
,B0,
a,DT,B0
,B0,
country,NN,B1
,B2,
",",",",B0
,B0,
they,PP,B0
,B0,
resort,VBP,B0
,B0,
to,TO,B0
,B0,
using,VBG,B1
,B0,
slightly,RB,B0
,B0,
altered,JJ,B0
,B0,
names,NNS,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
decision,NN,B0
,B0,
came,VBD,B0
,B0,
days,NNS,B1
,B0,
after,IN,B0
,B0,
a,DT,B0
,B0,
Swiss,JJ,B0
,B0,
lab,NN,B1
,B0,
detected,VBD,B0
,B0,
elevated,JJ,B0
,B0,
traces,NNS,B1
,B0,
of,IN,B0
,B0,
a,DT,B0
,B0,
lethal,JJ,B0
,B0,
radioactive,JJ,B0
,B0,
agent,NN,B1
,B0,
on,IN,B0
,B0,
clothing,NN,B1
,B0,
said,VBD,B0
,B0,
to,TO,B0
,B0,
be,VB,B0
,B0,
Arafat,NP,B0
,B0,
s,POS,B2
,B2,
.,.,B0
,B0,
People,NNS,B0
,B0,
could,MD,B0
,B0,
be,VB,B0
,B0,
seen,VBN,B0
,B0,
standing,VBG,B0
,B0,
in,IN,B0
,B0,
long,JJ,B0
,B0,
lines,NNS,B1
,B1,
at,IN,B0
,B0,
gas,NN,B0
,B0,
stations,NNS,B2
,B2,
",",",",B0
,B0,
supermarkets,NNS,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
drug,NN,B0
,B0,
stores,NNS,B1
,B1,
to,TO,B0
,B0,
claim,VB,B0
,B0,
their,PP$,B0
,B0,
chance,NN,B1
,B0,
at,IN,B0
,B0,
the,DT,B0
,B0,
jackpot,NN,B2
,B2,
.,.,B0
,B0,
This,DT,B1
,B2,
",",",",B0
,B2,
however,RB,B1
,B2,
",",",",B0
,B0,
is,VBZ,B0
,B0,
as,RB,B0
,B0,
much,RB,B0
,B0,
a,DT,B0
,B0,
referendum,NN,B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
Steroids,NP,B0
,B0,
Era,NP,B0
,B1,
as,RB,B0
,B0,
it,PP,B0
,B0,
is,VBZ,B0
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
numbers,NNS,B0
,B1,
that,WDT,B0
,B0,
are,VBP,B0
,B0,
so,RB,B0
,B0,
sacrosanct,JJ,B1
,B0,
in,IN,B0
,B0,
baseball,NN,B2
,B2,
.,.,B0
,B0,
We,PP,B0
,B0,
don't,VBP,B0
,B0,
know,VB,B0
,B2,
if,IN,B1
,B2,
it,PP,B0
,B2,
s,VBZ,B0
,B2,
going,VBG,B0
,B2,
to,TO,B0
,B2,
be,VB,B0
,B2,
advantageous,JJ,B0
,B2,
to,TO,B2
,B2,
get,VB,B0
,B2,
first,JJ,B0
,B2,
",",",",B2
,B0,
second,JJ,B0
,B0,
or,CC,B0
,B0,
third,JJ,B0
,B1,
",",",",B1
,B0,
or,CC,B0
,B0,
the,DT,B0
,B0,
wild,JJ,B0
,B0,
card,NN,B0
,B2,
",",",",B1
,B0,
manager,NN,B0
,B0,
Dusty,NP,B0
,B0,
Baker,NP,B0
,B0,
said,VBD,B0
,B2,
.,.,B0
,B0,
Much,RB,B0
,B0,
larger,JJR,B0
,B0,
numbers,NNS,B1
,B0,
of,IN,B0
,B0,
earthquakes,NNS,B1
,B0,
of,IN,B0
,B0,
smaller,JJR,B0
,B0,
magnitude,NN,B1
,B1,
occur,VBP,B0
,B0,
very,RB,B0
,B0,
regularly,RB,B1
,B0,
due,JJ,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
meeting,NN,B0
,B0,
of,IN,B0
,B0,
major,JJ,B0
,B0,
tectonic,JJ,B0
,B0,
plates,NNS,B2
,B1,
in,IN,B0
,B0,
the,DT,B0
,B0,
region,NN,B2
,B2,
.,.,B0
,B0,
She,PP,B0
,B0,
is,VBZ,B0
,B0,
now,RB,B0
,B0,
charged,VBN,B1
,B1,
with,IN,B0
,B0,
filing,VBG,B0
,B0,
a,DT,B0
,B0,
FALSE,JJ,B0
,B0,
police,NN,B0
,B0,
report,NN,B1
,B1,
",",",",B0
,B0,
a,DT,B0
,B0,
misdemeanor,NN,B2
,B2,
",",",",B0
,B0,
as,RB,B0
,B0,
well,RB,B0
,B0,
as,IN,B0
,B0,
felony,NN,B0
,B0,
charges,NNS,B1
,B1,
for,IN,B0
,B0,
being,VBG,B0
,B0,
an,DT,B0
,B0,
accomplice,NN,B1
,B0,
to,TO,B0
,B0,
her,PP$,B0
,B0,
son,NN,B2
,B2,
.,.,B0
,B0,
That,DT,B0
,B0,
is,VBZ,B1
,B2,
",",",",B0
,B2,
we,PP,B0
,B2,
need,VBP,B0
,B2,
the,DT,B0
,B2,
enabling,VBG,B0
,B2,
technology,NN,B1
,B2,
to,TO,B0
,B0,
make,VB,B0
,B0,
a,DT,B0
,B0,
significant,JJ,B0
,B0,
improvement,NN,B2
,B1,
",",",",B0
,B0,
especially,RB,B0
,B0,
in,IN,B0
,B0,
battery,NN,B0
,B0,
size,NN,B2
,B2,
",",",",B0
,B0,
functionality,NN,B2
,B2,
",",",",B0
,B0,
performance,NN,B2
,B2,
",",",",B0
,B0,
charging,VBG,B2
,B2,
",",",",B0
,B2,
weight,NN,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
safety,NN,B2
,B2,
.,.,B0
,B0,
According,VBG,B0
,B0,
to,TO,B0
,B0,
the,DT,B0
,B0,
report,NN,B2
,B2,
",",",",B0
,B2,
children,NNS,B0
,B2,
who,WP,B0
,B0,
do,VBP,B0
,B0,
not,RB,B0
,B0,
have,VB,B0
,B0,
enough,JJ,B0
,B0,
money,NN,B1
,B0,
to,TO,B0
,B0,
pay,VB,B0
,B1,
for,IN,B0
,B0,
their,PP$,B0
,B0,
meals,NNS,B2
,B1,
are,VBP,B0
,B0,
supposed,VBN,B0
,B0,
to,TO,B0
,B0,
get,VB,B0
,B0,
a,DT,B0
,B0,
cheese,NN,B1
,B0,
sandwich,NN,B0
,B1,
and,CC,B0
,B0,
milk,NN,B2
,B2,
.,.,B0
,B0,
I,PP,B0
,B0,
knew,VBD,B0
,B0,
it,PP,B0
,B0,
was,VBD,B0
,B0,
going,VBG,B0
,B0,
to,TO,B0
,B0,
be,VB,B0
,B0,
a,DT,B0
,B0,
tough,JJ,B0
,B0,
afternoon,NN,B2
,B2,
",",",",B0
,B0,
and,CC,B0
,B0,
certainly,RB,B0
,B0,
the,DT,B0
,B0,
wind,NN,B0
,B0,
picked,VBD,B0
,B0,
up,RP,B2
,B0,
even,RB,B0
,B0,
more,RBR,B1
,B0,
on,IN,B0
,B0,
the,DT,B0
,B0,
back,JJ,B0
,B0,
nine,CD,B2
,B2,
.,.,B0
,B0,
As,IN,B0
,B0,
a,DT,B0
,B0,
helicopter,NN,B0
,B0,
buzzed,VBD,B0
,B0,
overhead,RB,B2
,B2,
",",",",B0
,B0,
thousands,NNS,B0
,B0,
of,IN,B0
,B0,
protesters,NNS,B2
,B2,
",",",",B0
,B0,
chanting,VBG,B0
,B0,
History,NN,B1
,B0,
is,VBZ,B0
,B0,
written,VBN,B0
,B0,
by,IN,B0
,B0,
the,DT,B0
,B0,
disobedient,JJ,B0
,B0,
gathered,VBN,B1
,B0,
in,IN,B0
,B0,
front,NN,B0
,B0,
of,IN,B0
,B0,
Greek,JJ,B0
,B0,
parliament,NN,B2
,B2,
.,.,B0
,B0,
Frequent,JJ,B0
,B0,
shark,NN,B0
,B0,
sightings,NNS,B1
,B1,
have,VBP,B0
,B0,
been,VBN,B0
,B0,
reported,VBN,B0
,B0,
in,IN,B0
,B0,
the,DT,B0
,B0,
area,NN,B0
,B0,
of,IN,B0
,B0,
Surf,NP,B0
,B0,
Beach,NP,B2
,B1,
and,CC,B0
,B0,
authorities,NNS,B1
,B0,
have,VBP,B0
,B0,
taken,VBN,B0
,B0,
care,NN,B0
,B0,
to,TO,B0
,B0,
alert,VB,B0
,B0,
the,DT,B0
,B0,
public,NN,B0
,B0,
frequently,RB,B2
,B2,
.,.,B0
,B0,
Flogging,VBG,B0
,B0,
is,VBZ,B0
,B0,
a,DT,B0
,B0,
violation,NN,B1
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
absolute,JJ,B0
,B0,
prohibition,NN,B0
,B0,
on,IN,B0
,B0,
torture,NN,B0
,B0,
and,CC,B0
,B0,
other,JJ,B0
,B0,
cruel,JJ,B1
,B1,
",",",",B0
,B0,
inhuman,JJ,B0
,B0,
and,CC,B0
,B0,
degrading,JJ,B0
,B0,
treatment,NN,B1
,B0,
or,CC,B0
,B0,
punishment,NN,B1
,B2,
",",",",B0
,B0,
said,VBD,B0
,B0,
a,DT,B0
,B0,
spokesperson,NN,B2
,B2,
.,.,B0
,B0,
Record,NN,B0
,B0,
heat,NN,B2
,B2,
",",",",B0
,B0,
a,DT,B0
,B0,
swath,NN,B0
,B0,
of,IN,B0
,B0,
snow,NN,B1
,B1,
and,CC,B0
,B0,
gusty,JJ,B0
,B0,
wind,NN,B1
,B0,
top,NN,B0
,B0,
the,DT,B0
,B0,
list,NN,B2
,B0,
of,IN,B0
,B0,
Michigan,NP,B0
,B0,
weather,NN,B0
,B0,
events,NNS,B1
,B1,
on,IN,B0
,B0,
this,DT,B0
,B0,
day,NN,B0
,B1,
in,IN,B0
,B0,
history,NN,B2
,B2,
.,.,B0
,B0,
A,DT,B0
,B0,
spokeswoman,NN,B0
,B0,
for,IN,B0
,B0,
the,DT,B0
,B0,
couple,NN,B1
,B0,
says,VBZ,B0
,B0,
their,PP$,B0
,B0,
son,NN,B1
,B2,
",",",",B0
,B0,
Jack,NP,B2
,B2,
",",",",B0
,B0,
arrived,VBD,B0
,B0,
earlier,RBR,B0
,B0,
than,IN,B0
,B0,
expected,VBN,B1
,B2,
and,CC,B0
,B0,
will,MD,B0
,B0,
be,VB,B0
,B0,
spending,VBG,B0
,B0,
some,DT,B0
,B0,
time,NN,B1
,B1,
in,IN,B0
,B0,
the,DT,B0
,B0,
neonatal,JJ,B1
,B0,
intensive,JJ,B0
,B0,
care,NN,B0
,B0,
unit,NN,B2
,B2,
.,.,B0
,B0,
In,IN,B0
,B0,
Shakespeare,NP,B0
,B0,
s,POS,B0
,B0,
day,NN,B2
,B2,
",",",",B0
,B0,
London,NP,B0
,B0,
was,VBD,B0
,B0,
just,RB,B0
,B0,
beginning,VBG,B1
,B0,
to,TO,B0
,B0,
attract,VB,B0
,B0,
people,NNS,B0
,B0,
from,IN,B0
,B0,
around,IN,B0
,B0,
the,DT,B0
,B0,
world,NN,B2
,B2,
",",",",B0
,B0,
emerging,VBG,B0
,B0,
as,IN,B0
,B0,
the,DT,B0
,B0,
center,NN,B1
,B0,
of,IN,B0
,B0,
a,DT,B0
,B0,
nascent,JJ,B0
,B0,
empire,NN,B2
,B2,
.,.,B0
,B0,
Although,IN,B0
,B0,
she,PP,B0
,B0,
was,VBD,B0
,B0,
fearful,JJ,B1
,B0,
of,IN,B0
,B0,
stigma,NN,B0
,B0,
and,CC,B0
,B0,
ridicule,NN,B2
,B0,
she,PP,B0
,B0,
agreed,VBD,B0
,B0,
with,IN,B0
,B0,
me,PP,B1
,B1,
that,IN,B0
,B0,
she,PP,B0
,B0,
needed,VBD,B0
,B0,
to,TO,B0
,B0,
make,VB,B0
,B0,
her,PP$,B0
,B0,
health,NN,B1
,B1,
and,CC,B0
,B0,
safety,NN,B0
,B0,
a,DT,B0
,B0,
priority,NN,B2
,B2,
.,.,B0
,B0,
The,DT,B0
,B0,
chief,NN,B0
,B0,
was,VBD,B0
,B0,
awaiting,VBG,B1
,B0,
a,DT,B0
,B0,
call,NN,B0
,B0,
back,RB,B1
,B0,
from,IN,B0
,B0,
the,DT,B0
,B0,
city,NN,B0
,B0,
attorney,NN,B1
,B0,
to,TO,B0
,B0,
discuss,VB,B0
,B0,
the,DT,B0
,B0,
case,NN,B2
,B2,
",",",",B0
,B0,
which,WDT,B0
,B0,
he,PP,B0
,B0,
said,VBD,B1
,B1,
was,VBD,B0
,B0,
in,IN,B0
,B0,
limbo,NN,B2
,B2,
.,.,B0
,B0,
If,IN,B0
,B0,
we,PP,B0
,B0,
cannot,MD,B0
,B0,
conclude,VB,B0
,B0,
it,PP,B0
,B0,
soon,RB,B0
,B0,
successfully,RB,B2
,B1,
",",",",B0
,B0,
now,RB,B0
,B0,
that,IN,B0
,B0,
we,PP,B0
,B0,
are,VBP,B0
,B0,
at,IN,B0
,B0,
the,DT,B0
,B0,
brink,NN,B0
,B0,
of,IN,B0
,B0,
the,DT,B0
,B0,
exercise,NN,B1
,B2,
",",",",B0
,B2,
we,PP,B0
,B2,
will,MD,B0
,B2,
be,VB,B0
,B2,
in,IN,B0
,B2,
trouble,NN,B2
,B2,
",",",",B0
,B0,
Iqbal,NP,B0
,B0,
